0,512,218,0.000014
0,512,219,0.000004
0,512,220,0.000010
0,512,221,0.000004
0,512,222,0.000015
0,512,223,0.000004
0,512,224,0.000014
0,512,225,0.000004
0,512,226,0.000010
0,512,227,0.000004
0,512,228,0.000010
0,512,229,0.000004
0,512,230,0.000013
0,512,231,0.000004
0,512,232,0.000014
0,512,233,0.000008
0,512,234,0.000016
0,512,235,0.000004
0,512,236,0.000010
0,512,237,0.000004
0,512,238,0.000008
0,512,239,0.000004
0,512,240,0.000014
0,512,241,0.000004
0,512,242,0.000010
0,512,243,0.000004
0,512,244,0.000014
0,512,245,0.000004
0,512,246,0.000012
0,512,247,0.000004
0,512,248,0.000014
0,512,249,0.000004
0,512,250,0.000013
0,512,251,0.000005
0,512,252,0.000015
0,512,253,0.000004
0,512,254,0.000012
0,512,255,0.000004
0,512,256,0.001026
0,512,257,0.000006
0,512,258,0.000963
0,512,259,0.000006
0,512,260,0.000907
0,512,261,0.000005
0,512,262,0.000936
0,512,263,0.000006
0,512,264,0.000995
0,512,265,0.000006
0,512,266,0.000951
0,512,267,0.000006
0,512,268,0.000928
0,512,269,0.000006
0,512,270,0.000874
0,512,271,0.000006
0,512,272,0.000975
0,512,273,0.000006
0,512,274,0.000967
0,512,275,0.000006
0,512,276,0.000934
0,512,277,0.000005
0,512,278,0.000964
0,512,279,0.000005
0,512,280,0.000968
0,512,281,0.000006
0,512,282,0.000967
0,512,283,0.000009
0,512,284,0.000985
0,512,285,0.000006
0,512,286,0.001000
0,512,287,0.000006
0,512,288,0.001043
0,512,289,0.000006
0,512,290,0.000995
0,512,291,0.000006
0,512,292,0.000983
0,512,293,0.000010
0,512,294,0.001021
0,512,295,0.000006
0,512,296,0.000972
0,512,297,0.000010
0,512,298,0.000950
0,512,299,0.000006
0,512,300,0.000927
0,512,301,0.000007
0,512,302,0.000975
0,512,303,0.000006
0,512,304,0.001008
0,512,305,0.000006
0,512,306,0.000948
0,512,307,0.000006
0,512,308,0.001025
0,512,309,0.000006
0,512,310,0.000930
0,512,311,0.000006
0,512,312,0.000921
0,512,313,0.000006
0,512,314,0.000967
0,512,315,0.000010
0,512,316,0.000979
0,512,317,0.000005
0,512,318,0.000976
0,512,319,0.000009
0,512,320,0.000986
0,512,321,0.000006
0,512,322,0.000984
0,512,323,0.000006
0,512,324,0.000975
0,512,325,0.000006
0,512,326,0.000958
0,512,327,0.000009
0,512,328,0.000969
0,512,329,0.000006
0,512,330,0.000939
0,512,331,0.000005
0,512,332,0.000942
0,512,333,0.000006
0,512,334,0.000975
0,512,335,0.000009
0,512,336,0.000973
0,512,337,0.000009
0,512,338,0.000881
0,512,339,0.000009
0,512,340,0.000947
0,512,341,0.000006
0,512,342,0.000879
0,512,343,0.000006
0,512,344,0.000933
0,512,345,0.000006
0,512,346,0.000964
0,512,347,0.000005
0,512,348,0.000972
0,512,349,0.000006
0,512,350,0.000959
0,512,351,0.000006
0,512,352,0.000959
0,512,353,0.000009
0,512,354,0.000967
0,512,355,0.000006
0,512,356,0.000996
0,512,357,0.000008
0,512,358,0.000923
0,512,359,0.000005
0,512,360,0.000987
0,512,361,0.000005
0,512,362,0.000983
0,512,363,0.000005
0,512,364,0.001027
0,512,365,0.000006
0,512,366,0.000973
0,512,367,0.000008
0,512,368,0.000967
0,512,369,0.000006
0,512,370,0.000964
0,512,371,0.000006
0,512,372,0.000971
0,512,373,0.000006
0,512,374,0.000984
0,512,375,0.000006
0,512,376,0.000974
0,512,377,0.000006
0,512,378,0.000960
0,512,379,0.000008
0,512,380,0.000979
0,512,381,0.000005
0,512,382,0.000927
0,512,383,0.000006
0,512,384,0.000934
0,512,385,0.000006
0,512,386,0.000964
0,512,387,0.000006
0,512,388,0.000931
0,512,389,0.000006
0,512,390,0.000952
0,512,391,0.000006
0,512,392,0.000968
0,512,393,0.000006
0,512,394,0.000976
0,512,395,0.000005
0,512,396,0.000967
0,512,397,0.000006
0,512,398,0.000951
0,512,399,0.000006
0,512,400,0.001002
0,512,401,0.000005
0,512,402,0.000916
0,512,403,0.000005
0,512,404,0.000919
0,512,405,0.000009
0,512,406,0.000986
0,512,407,0.000005
0,512,408,0.000989
0,512,409,0.000006
0,512,410,0.000973
0,512,411,0.000006
0,512,412,0.000967
0,512,413,0.000006
0,512,414,0.000973
0,512,415,0.000006
0,512,416,0.001051
0,512,417,0.000006
0,512,418,0.000973
0,512,419,0.000005
0,512,420,0.000927
0,512,421,0.000005
0,512,422,0.001062
0,512,423,0.000005
0,512,424,0.001078
0,512,425,0.000006
0,512,426,0.001023
0,512,427,0.000006
0,512,428,0.000982
0,512,429,0.000006
0,512,430,0.000963
0,512,431,0.000009
0,512,432,0.000867
0,512,433,0.000008
0,512,434,0.000976
0,512,435,0.000006
0,512,436,0.000887
0,512,437,0.000005
0,512,438,0.000980
0,512,439,0.000005
0,512,440,0.000982
0,512,441,0.000006
0,512,442,0.000968
0,512,443,0.000006
0,512,444,0.000969
0,512,445,0.000006
0,512,446,0.000972
0,512,447,0.000005
0,512,448,0.000977
0,512,449,0.000006
0,512,450,0.000988
0,512,451,0.000006
0,512,452,0.000970
0,512,453,0.000008
0,512,454,0.000963
0,512,455,0.000006
0,512,456,0.000995
0,512,457,0.000006
0,512,458,0.000954
0,512,459,0.000005
0,512,460,0.000970
0,512,461,0.000006
0,512,462,0.000976
0,512,463,0.000009
0,512,464,0.001065
0,512,465,0.000005
0,512,466,0.000974
0,512,467,0.000005
0,512,468,0.000935
0,512,469,0.000006
0,512,470,0.000983
0,512,471,0.000006
0,512,472,0.000958
0,512,473,0.000008
0,512,474,0.001011
0,512,475,0.000006
0,512,476,0.000984
0,512,477,0.000010
0,512,478,0.001011
0,512,479,0.000034
0,512,480,0.001010
0,512,481,0.000006
0,512,482,0.001004
0,512,483,0.000006
0,512,484,0.000888
0,512,485,0.000006
0,512,486,0.000960
0,512,487,0.000006
0,512,488,0.001023
0,512,489,0.000009
0,512,490,0.000946
0,512,491,0.000006
0,512,492,0.000912
0,512,493,0.000009
0,512,494,0.000967
0,512,495,0.000006
0,512,496,0.000925
0,512,497,0.000006
0,512,498,0.001029
0,512,499,0.000009
0,512,500,0.000968
0,512,501,0.000006
0,512,502,0.000993
0,512,503,0.000006
0,512,504,0.000984
0,512,505,0.000008
0,512,506,0.000979
0,512,507,0.000006
0,512,508,0.000975
0,512,509,0.000006
0,512,510,0.000996
0,512,511,0.000005
0,512,512,0.000016
0,512,513,0.009396
0,512,514,0.000017
0,512,515,0.007174
0,512,516,0.000018
0,512,517,0.009399
0,512,518,0.000021
0,512,519,0.009317
0,512,520,0.000018
0,512,521,0.007131
0,512,522,0.000013
0,512,523,0.009447
